sequence_id	sequence_sha256	sequence_length	pf00741_status	pf00741_score	pf00741_sequence_score	pf00741_coverage	best_family	best_family_score	second_family	second_family_score	family_margin	best_model_coverage	best_query_coverage	family_status	classification_reason	gvpa_score	gvpj_score	hmm_family_status	similarity_best_family	similarity_best_reference	similarity_effective_identity	similarity_query_coverage	similarity_target_coverage	similarity_second_family	similarity_second_identity	similarity_margin	control_type	expected_family	fold	parent_id
nat_cdcb9ea08084d402155d	cdcb9ea08084d402155df7d0686cb8cea6ba1a31a6700d9535afd219d71587fa	72	pass	55.5	56.0	1.0	gvpa	135.4	gvpj	50.9	84.5	0.8765432098765432	0.9861111111111112	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	135.4	50.9	supported_gvpa	gvpa	nat_6475ddba2899c58b73cc	0.9178082191780822	1.0	0.9863013698630136	gvpj	0.76	0.1578082191780822	natural_heldout	gvpa	0	nat_cdcb9ea08084d402155d
nat_499d1d5d62f7019687f3	499d1d5d62f7019687f3b0059c07e37c33752b65b36ec66eebc2e45d4f2fa3a4	86	pass	53.7	54.0	1.0	gvpa	122.6	gvpj	52.3	70.3	0.8641975308641975	0.813953488372093	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	122.6	52.3	supported_gvpa	gvpa	nat_667b333e161105876fb2	0.8023255813953488	1.0	1.0	gvpj	0.7790697674418605	0.023255813953488302	natural_heldout	gvpa	0	nat_499d1d5d62f7019687f3
nat_fe5639b3f6715383286a	fe5639b3f6715383286aeb1b876f8ff0584cb9b9687213268c0fa3160ccd0d10	86	pass	54.7	55.0	1.0	gvpa	124.8	gvpj	51.4	73.4	0.8271604938271605	0.7790697674418605	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	124.8	51.4	supported_gvpa	gvpj	nat_69fb8c8dffa72eb18b9b	0.872093023255814	1.0	1.0	gvpa	0.8426966292134831	0.029396394042330853	natural_heldout	gvpa	0	nat_fe5639b3f6715383286a
nat_6b64acdf3f40fdffd144	6b64acdf3f40fdffd14457cf606766a5451a179ed659c2fe7bc45e7d0a7abcb4	91	pass	56.5	56.8	1.0	gvpa	125.5	gvpj	54.5	71.0	0.8271604938271605	0.7362637362637363	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	125.5	54.5	supported_gvpa	gvpa	nat_5c686c3d3778ea9403cd	0.8461538461538461	0.945054945054945	1.0	gvpj	0.7912087912087912	0.05494505494505497	natural_heldout	gvpa	0	nat_6b64acdf3f40fdffd144
nat_fa3ceb760df75c71ed08	fa3ceb760df75c71ed088b41a6a5cb57560dd57584efea5c666da3bd00024593	86	pass	55.9	56.3	1.0	gvpa	125.2	gvpj	50.3	74.9	0.8888888888888888	0.8372093023255814	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	125.2	50.3	supported_gvpa	gvpa	nat_68131976059d25a80b19	0.8953488372093024	1.0	1.0	gvpj	0.8953488372093024	0.0	natural_heldout	gvpa	0	nat_fa3ceb760df75c71ed08
nat_45c7c948c17d40fffc2f	45c7c948c17d40fffc2fecd18e8eb9f993cd3d908fa5567702d7b7dfc4518927	86	pass	58.0	58.4	1.0	gvpa	123.2	gvpj	53.3	69.9	0.8148148148148148	0.7674418604651163	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	123.2	53.3	supported_gvpa	gvpa	nat_667b333e161105876fb2	0.8837209302325582	1.0	1.0	gvpj	0.872093023255814	0.011627906976744207	natural_heldout	gvpa	0	nat_45c7c948c17d40fffc2f
nat_967e2f04e468a1a875d9	967e2f04e468a1a875d95aef96684bd59af17b05397db6a5e57b624802fa22d2	78	pass	59.1	59.4	1.0	gvpa	134.6	gvpj	55.8	78.8	0.9012345679012346	0.9358974358974359	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	134.6	55.8	supported_gvpa	gvpa	nat_40a9ee2f296e1edcfbc2	0.9102564102564102	0.9358974358974359	0.9733333333333334	gvpj	0.7307692307692307	0.17948717948717952	natural_heldout	gvpa	0	nat_967e2f04e468a1a875d9
nat_26dd9c3e80f115461010	26dd9c3e80f115461010c3e48a60d95fe14f7e45bff5c06ac7dd6e0e34690448	71	pass	61.3	61.6	1.0	gvpa	135.7	gvpj	58.5	77.19999999999999	0.8641975308641975	0.9859154929577465	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	135.7	58.5	supported_gvpa	gvpa	nat_8be2e14f0153cb01c7e8	0.9324324324324325	1.0	0.9594594594594594	gvpj	0.7466666666666667	0.18576576576576576	natural_heldout	gvpa	0	nat_26dd9c3e80f115461010
nat_4076ee92571a9babe66f	4076ee92571a9babe66f0519b5f715f210808ee8cf5653d8a346b1632f6930d1	71	pass	61.3	61.6	1.0	gvpa	135.8	gvpj	57.7	78.10000000000001	0.8641975308641975	0.9859154929577465	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	135.8	57.7	supported_gvpa	gvpa	nat_8be2e14f0153cb01c7e8	0.9459459459459459	1.0	0.9594594594594594	gvpj	0.7466666666666667	0.19927927927927924	natural_heldout	gvpa	0	nat_4076ee92571a9babe66f
nat_c306fc2a612dcf796388	c306fc2a612dcf7963887fd1483f31b8b1d3630b71566506bdbc766a133d7160	86	pass	56.7	57.0	1.0	gvpa	126.1	gvpj	52.9	73.19999999999999	0.8395061728395061	0.7906976744186046	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	126.1	52.9	supported_gvpa	gvpj	nat_6a0677ea515c945fa3fc	0.8953488372093024	1.0	1.0	gvpa	0.8876404494382022	0.007708387771100167	natural_heldout	gvpa	0	nat_c306fc2a612dcf796388
nat_81c3c33e1052ca11c9fd	81c3c33e1052ca11c9fde60fd0a62a9ef2c4738a5782114778528dc2c8d1fe8f	87	pass	55.6	56.0	1.0	gvpa	125.9	gvpj	54.1	71.80000000000001	0.9012345679012346	0.8390804597701149	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	125.9	54.1	supported_gvpa	gvpj	nat_6a0677ea515c945fa3fc	0.7816091954022989	1.0	1.0	gvpa	0.7816091954022989	0.0	natural_heldout	gvpa	0	nat_81c3c33e1052ca11c9fd
nat_58de098a6c8aae0513de	58de098a6c8aae0513de85526b4bfd2ec959113cd4692c08455d9bd7f1221b78	72	pass	59.4	59.7	1.0	gvpa	123.9	gvpj	53.8	70.10000000000001	0.8395061728395061	0.9444444444444444	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	123.9	53.8	supported_gvpa	gvpa	nat_0b3f3bf863a3ef16a85e	0.7916666666666666	0.9583333333333334	0.9583333333333334	gvpj	0.6891891891891891	0.10247747747747749	natural_heldout	gvpa	0	nat_58de098a6c8aae0513de
nat_27cfc6c7874687adce98	27cfc6c7874687adce98fe5beec40dda323c639ba2824175d39fc4aad0117ad3	73	pass	59.0	59.4	1.0	gvpa	114.5	gvpj	51.6	62.9	0.7901234567901234	0.8767123287671232	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	114.5	51.6	supported_gvpa	gvpa	nat_391901271c49a6d9d54b	0.7534246575342466	0.958904109589041	0.958904109589041	gvpj	0.684931506849315	0.06849315068493156	natural_heldout	gvpa	0	nat_27cfc6c7874687adce98
nat_83d86218590801baa4be	83d86218590801baa4be9cbf64a37be9f413307984b80079d4c17313ca959345	85	pass	56.7	57.1	1.0	gvpa	124.2	gvpj	51.2	73.0	0.8395061728395061	0.8	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	124.2	51.2	supported_gvpa	gvpa	nat_68131976059d25a80b19	0.8953488372093024	1.0	1.0	gvpj	0.872093023255814	0.023255813953488413	natural_heldout	gvpa	0	nat_83d86218590801baa4be
nat_fd49c343614a605c0f40	fd49c343614a605c0f408c1059dfd9e3f863077071d8fcc71280dc5802c3028c	87	pass	45.0	45.0	1.0	gvpa	107.7	gvpj	43.4	64.30000000000001	0.8395061728395061	0.7816091954022989	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	107.7	43.4	supported_gvpa	gvpa	nat_805855d37a367a5867e3	0.7	0.8160919540229885	0.7888888888888889	gvpj	0.5402298850574713	0.15977011494252868	natural_heldout	gvpa	0	nat_fd49c343614a605c0f40
nat_9ba976654c95d4d9fd8f	9ba976654c95d4d9fd8ffe4ff8d4a6186d6631fd013c161e4ccb5c524a6494cc	69	pass	56.2	56.6	0.9743589743589743	gvpa	115.9	gvpj	50.8	65.10000000000001	0.8024691358024691	0.9420289855072463	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	115.9	50.8	supported_gvpa	gvpa	nat_8e2e16185848c52bf74f	0.7391304347826086	0.9565217391304348	0.9705882352941176	gvpj	0.7	0.03913043478260869	natural_heldout	gvpa	0	nat_9ba976654c95d4d9fd8f
nat_4482775e0979509e45d2	4482775e0979509e45d23f6ca737a7fdb6814c225930bbcb113f82d33d585228	95	pass	59.1	59.5	1.0	gvpa	122.9	gvpj	52.0	70.9	0.8148148148148148	0.6947368421052632	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	122.9	52.0	supported_gvpa	gvpa	nat_4132d6e9996d37d7483a	0.6842105263157895	0.7684210526315789	0.7934782608695652	gvpj	0.49473684210526314	0.18947368421052635	natural_heldout	gvpa	0	nat_4482775e0979509e45d2
nat_35226954812d95b1eb87	35226954812d95b1eb87f6c9f6c2ac5cabf4e8cb1e9932ee85489572ea157c29	84	pass	57.1	57.5	1.0	gvpa	129.1	gvpj	48.5	80.6	0.8888888888888888	0.8571428571428571	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	129.1	48.5	supported_gvpa	gvpa	nat_62e969f9025127736826	0.6666666666666666	0.8095238095238095	0.9066666666666666	gvpj	0.6190476190476191	0.04761904761904756	natural_heldout	gvpa	0	nat_35226954812d95b1eb87
nat_628577dc37636bc0384e	628577dc37636bc0384ee327a4aeb3192a7c90e3c438c8b2383085b819d27655	72	pass	56.0	56.3	1.0	gvpa	123.4	gvpj	53.1	70.30000000000001	0.8395061728395061	0.9444444444444444	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	123.4	53.1	supported_gvpa	gvpa	nat_ffe402200c3540873462	0.7916666666666666	0.8611111111111112	1.0	gvpj	0.6944444444444444	0.09722222222222221	natural_heldout	gvpa	0	nat_628577dc37636bc0384e
nat_34e541178b7b0b894972	34e541178b7b0b894972aaad49425526fd16e04d52071bf0480f2bf5f7434458	88	pass	57.1	57.4	1.0	gvpa	122.0	gvpj	55.0	67.0	0.8271604938271605	0.7613636363636364	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	122.0	55.0	supported_gvpa	gvpa	nat_6507b3f9f58ef91ab9d8	0.9772727272727273	1.0	1.0	gvpj	0.8068181818181818	0.17045454545454553	natural_heldout	gvpa	0	nat_34e541178b7b0b894972
nat_f454f2a56d9c1f348b1d	f454f2a56d9c1f348b1dac3f706e94ceea099db81084cd1c70f2fc3cd1dfd5a3	87	pass	56.4	56.7	1.0	gvpa	123.5	gvpj	53.7	69.8	0.8271604938271605	0.7701149425287356	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	123.5	53.7	supported_gvpa	gvpj	nat_8b95b6a8454826276aeb	0.9080459770114943	1.0	1.0	gvpa	0.875	0.033045977011494254	natural_heldout	gvpa	0	nat_f454f2a56d9c1f348b1d
nat_19cd7b61a586d4e4fed8	19cd7b61a586d4e4fed893c2bbd031719e582f6c6b75c515eb7fffa1099eb2c8	84	pass	58.1	58.6	1.0	gvpa	124.8	gvpj	53.5	71.3	0.8271604938271605	0.7976190476190477	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	124.8	53.5	supported_gvpa	gvpa	nat_667b333e161105876fb2	0.9047619047619048	1.0	1.0	gvpj	0.8372093023255814	0.06755260243632333	natural_heldout	gvpa	0	nat_19cd7b61a586d4e4fed8
nat_a62ba34ed245e06a2975	a62ba34ed245e06a29758d7dd356e60f73eeb1c63f5eec9b8103fa7af5740d6a	70	pass	47.6	47.9	1.0	gvpa	123.1	gvpj	43.3	79.8	0.8641975308641975	0.9857142857142858	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	123.1	43.3	supported_gvpa	gvpa	nat_0fc8bfe28907ef9fa5eb	0.9285714285714286	0.9857142857142858	1.0	gvpj	0.7285714285714285	0.20000000000000007	natural_heldout	gvpa	0	nat_a62ba34ed245e06a2975
nat_b57946b3f69a165a3268	b57946b3f69a165a32688ee14d0fee5bcea63bf4d3ebf9eda46125a5b0948414	86	pass	58.4	58.8	1.0	gvpa	121.9	gvpj	54.8	67.10000000000001	0.8271604938271605	0.7790697674418605	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	121.9	54.8	supported_gvpa	gvpj	nat_8b95b6a8454826276aeb	0.8850574712643678	1.0	1.0	gvpa	0.8181818181818182	0.06687565308254961	natural_heldout	gvpa	0	nat_b57946b3f69a165a3268
nat_9683dd0b519eaf04d743	9683dd0b519eaf04d7438c1faa3b5ba7bfa2c6cfe741bd86fa7ae8c0e5378d7f	72	pass	60.3	60.7	1.0	gvpa	135.9	gvpj	53.5	82.4	0.8765432098765432	0.9861111111111112	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	135.9	53.5	supported_gvpa	gvpa	nat_4c06fdcd9b94ab517ef7	0.9315068493150684	1.0	0.9863013698630136	gvpj	0.76	0.17150684931506843	natural_heldout	gvpa	0	nat_9683dd0b519eaf04d743
nat_7c8675813e4623763282	7c8675813e46237632821dfe2c299d8a6a1afa403a3029f6dc9436af707fc73f	72	pass	56.3	56.7	1.0	gvpa	135.6	gvpj	52.6	83.0	0.8765432098765432	0.9861111111111112	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	135.6	52.6	supported_gvpa	gvpa	nat_307aae2a7a20a7f3cf48	0.9041095890410958	1.0	0.9863013698630136	gvpj	0.7733333333333333	0.13077625570776252	natural_heldout	gvpa	0	nat_7c8675813e4623763282
nat_edc787924d6392f7c1f5	edc787924d6392f7c1f5e5e00d1e49e457b29997f69ad3227883a383e8273b5b	94	pass	59.1	59.5	1.0	gvpa	121.5	gvpj	50.8	70.7	0.8641975308641975	0.7446808510638298	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	121.5	50.8	supported_gvpa	gvpa	nat_4132d6e9996d37d7483a	0.6382978723404256	0.7127659574468085	0.7282608695652174	gvpj	0.425531914893617	0.21276595744680854	natural_heldout	gvpa	0	nat_edc787924d6392f7c1f5
nat_b7662fa2f5d44aa0d6b4	b7662fa2f5d44aa0d6b41c24f4f96c605eb5db30149fbf2c0bac9fe17a17acbe	72	pass	62.4	62.8	1.0	gvpa	126.1	gvpj	56.7	69.39999999999999	0.8395061728395061	0.9444444444444444	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	126.1	56.7	supported_gvpa	gvpa	nat_731f8990c8cbea086350	0.8082191780821918	1.0	0.9863013698630136	gvpj	0.7361111111111112	0.07210806697108063	natural_heldout	gvpa	0	nat_b7662fa2f5d44aa0d6b4
nat_f65654f9aa3b69f34daa	f65654f9aa3b69f34daadee67a7561e43738c0e2ee7c492fbb794705940ddbfb	72	pass	62.4	62.8	1.0	gvpa	125.1	gvpj	56.5	68.6	0.8395061728395061	0.9444444444444444	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	125.1	56.5	supported_gvpa	gvpa	nat_731f8990c8cbea086350	0.8356164383561644	1.0	0.9863013698630136	gvpj	0.7222222222222222	0.11339421613394218	natural_heldout	gvpa	0	nat_f65654f9aa3b69f34daa
nat_51223251df1314e3c9ba	51223251df1314e3c9bade6b7106f3aca04a55dafced3cc5b130a47bc7b29c63	66	pass	59.2	59.5	1.0	gvpa	130.2	gvpj	54.4	75.79999999999998	0.8024691358024691	0.9848484848484849	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	130.2	54.4	supported_gvpa	gvpa	nat_0fc8bfe28907ef9fa5eb	0.9285714285714286	0.9848484848484849	0.9285714285714286	gvpj	0.76	0.1685714285714286	natural_heldout	gvpa	0	nat_51223251df1314e3c9ba
nat_e9d0d8807aee29d8e61c	e9d0d8807aee29d8e61cc5812e5272da20f42b2eb9c88bded666404669277156	71	pass	57.7	58.0	1.0	gvpa	130.7	gvpj	53.4	77.29999999999998	0.8395061728395061	0.9577464788732394	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	130.7	53.4	supported_gvpa	gvpa	nat_b669abd036c50b376c62	0.821917808219178	1.0	0.9315068493150684	gvpj	0.7333333333333333	0.08858447488584476	natural_heldout	gvpa	0	nat_e9d0d8807aee29d8e61c
nat_39cf0fd21702af1ff2b1	39cf0fd21702af1ff2b1a85e7f95803ffe5d465cb6cae8e617df8798b8c9f644	69	pass	58.3	58.7	1.0	gvpa	127.8	gvpj	48.9	78.9	0.8395061728395061	0.9855072463768116	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	127.8	48.9	supported_gvpa	gvpa	nat_b81aa32b17d671599bc2	0.8695652173913043	1.0	1.0	gvpj	0.7428571428571429	0.12670807453416144	natural_heldout	gvpa	0	nat_39cf0fd21702af1ff2b1
nat_ce84140595a3625becb8	ce84140595a3625becb853b3896946af55d40cf7bd6ebf4c0c866321df18c48e	71	pass	59.5	59.8	1.0	gvpa	135.7	gvpj	55.7	79.99999999999999	0.8641975308641975	0.9859154929577465	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	135.7	55.7	supported_gvpa	gvpa	nat_8be2e14f0153cb01c7e8	0.918918918918919	1.0	0.9594594594594594	gvpj	0.7466666666666667	0.17225225225225227	natural_heldout	gvpa	0	nat_ce84140595a3625becb8
nat_de6e45b17a1efe79f377	de6e45b17a1efe79f37778d836358d826a304d076e7019714203a05f82787777	74	pass	59.5	59.8	1.0	gvpa	132.4	gvpj	55.5	76.9	0.8518518518518519	0.9324324324324325	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	132.4	55.5	supported_gvpa	gvpa	nat_bf9d9ac4b0e25cbc2e14	0.96	1.0	1.0	gvpj	0.7733333333333333	0.18666666666666665	natural_heldout	gvpa	0	nat_de6e45b17a1efe79f377
nat_44a44809c7c1d751ebce	44a44809c7c1d751ebce0ff9a86895a50f13e140bfe6d9ae84ed0e8114d8495c	72	pass	53.6	53.9	1.0	gvpa	135.6	gvpj	49.9	85.69999999999999	0.8765432098765432	0.9861111111111112	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	135.6	49.9	supported_gvpa	gvpa	nat_0b3f3bf863a3ef16a85e	0.9027777777777778	0.9861111111111112	0.9861111111111112	gvpj	0.76	0.14277777777777778	natural_heldout	gvpa	0	nat_44a44809c7c1d751ebce
nat_1a1b9a1e258a11254cb4	1a1b9a1e258a11254cb4f5cd618e15676d2d449475d5b0ed37269cbc3185bc1d	72	pass	57.9	58.1	1.0	gvpa	135.6	gvpj	54.0	81.6	0.8765432098765432	0.9861111111111112	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	135.6	54.0	supported_gvpa	gvpa	nat_0fc8bfe28907ef9fa5eb	0.9166666666666666	0.9722222222222222	1.0	gvpj	0.76	0.15666666666666662	natural_heldout	gvpa	0	nat_1a1b9a1e258a11254cb4
nat_72cdd34cb274da9e5e19	72cdd34cb274da9e5e194597336bd584c0601117e8bd69b326cde75988c2ef5d	92	pass	57.5	57.9	0.9743589743589743	gvpa	119.7	gvpj	55.4	64.30000000000001	0.8271604938271605	0.7282608695652174	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	119.7	55.4	supported_gvpa	gvpa	nat_044a3e6477173de21b19	0.9021739130434783	0.9891304347826086	1.0	gvpj	0.7608695652173914	0.14130434782608692	natural_heldout	gvpa	0	nat_72cdd34cb274da9e5e19
nat_ae37005a67bc5cb2b176	ae37005a67bc5cb2b176bbb2a26f1bbfc007226ff1abafb159c27039c720fa0e	72	pass	60.9	61.3	1.0	gvpa	136.9	gvpj	53.7	83.2	0.8765432098765432	0.9861111111111112	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	136.9	53.7	supported_gvpa	gvpa	nat_6475ddba2899c58b73cc	0.9178082191780822	0.9861111111111112	0.9726027397260274	gvpj	0.7567567567567568	0.1610514624213254	natural_heldout	gvpa	0	nat_ae37005a67bc5cb2b176
nat_e8c5de40001b59b84f30	e8c5de40001b59b84f3000546d57bdbffeb1f2fbded41da8015760622ba66cb1	86	pass	58.8	59.1	1.0	gvpa	125.3	gvpj	54.9	70.4	0.8271604938271605	0.7790697674418605	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	125.3	54.9	supported_gvpa	gvpa	nat_667b333e161105876fb2	0.8953488372093024	1.0	1.0	gvpj	0.8837209302325582	0.011627906976744207	natural_heldout	gvpa	0	nat_e8c5de40001b59b84f30
nat_3426f2b4953d2172f209	3426f2b4953d2172f209b39e07c92d33714de1f85bc963ee04a0c73f32a57c8b	70	pass	55.8	56.2	1.0	gvpa	124.9	gvpj	51.7	73.2	0.8518518518518519	0.9857142857142858	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	124.9	51.7	supported_gvpa	gvpa	nat_b1ead8162da63f55d1d6	0.8857142857142857	1.0	1.0	gvpj	0.8428571428571429	0.042857142857142816	natural_heldout	gvpa	0	nat_3426f2b4953d2172f209
nat_fa062766acc141ed13ab	fa062766acc141ed13ab5647f670b952cf8945bbcfc8349eca2a90bcac8cd4ef	71	pass	56.9	57.2	1.0	gvpa	131.1	gvpj	57.5	73.6	0.8641975308641975	0.9859154929577465	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	131.1	57.5	supported_gvpa	gvpa	nat_8be2e14f0153cb01c7e8	0.9324324324324325	1.0	0.9594594594594594	gvpj	0.7466666666666667	0.18576576576576576	natural_heldout	gvpa	0	nat_fa062766acc141ed13ab
nat_6f227f789b114508ea99	6f227f789b114508ea9998be7bfc238fb7cd36b4f026ef2c1d299b426ba4d67d	72	pass	58.0	58.3	1.0	gvpa	135.3	gvpj	52.6	82.70000000000002	0.8765432098765432	0.9861111111111112	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	135.3	52.6	supported_gvpa	gvpa	nat_8be2e14f0153cb01c7e8	0.9054054054054054	1.0	0.972972972972973	gvpj	0.76	0.14540540540540536	natural_heldout	gvpa	0	nat_6f227f789b114508ea99
nat_56d5d14e5f958bb848ef	56d5d14e5f958bb848effc7cddc6dd078434561bb8d86a1a4654791676632e8b	71	pass	57.9	58.2	1.0	gvpa	134.6	gvpj	54.1	80.5	0.8641975308641975	0.9859154929577465	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	134.6	54.1	supported_gvpa	gvpa	nat_0fc8bfe28907ef9fa5eb	0.9436619718309859	0.9859154929577465	1.0	gvpj	0.76	0.18366197183098587	natural_heldout	gvpa	0	nat_56d5d14e5f958bb848ef
nat_819e640008ab1349cc70	819e640008ab1349cc70b304807fe3f89bc28dfae3f714424db06baf20ba737b	63	pass	60.0	60.3	1.0	gvpa	126.7	gvpj	55.9	70.80000000000001	0.7777777777777778	1.0	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	126.7	55.9	supported_gvpa	gvpa	nat_fff3fdcc3af814966f5b	0.9365079365079365	0.9365079365079365	1.0	gvpj	0.7333333333333333	0.20317460317460323	natural_heldout	gvpa	0	nat_819e640008ab1349cc70
nat_63d39c2e5861daa31f41	63d39c2e5861daa31f41643f87a02e57bbbbceb485e5b854577bf230f2d1c5e3	83	pass	40.3	41.0	1.0	gvpa	109.7	gvpj	44.1	65.6	0.8271604938271605	0.7710843373493976	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	109.7	44.1	supported_gvpa	gvpa	nat_d2440e6d37d33df171fe	0.9418604651162791	1.0	1.0	gvpj	0.8023255813953488	0.13953488372093026	natural_heldout	gvpa	0	nat_63d39c2e5861daa31f41
nat_6d06213120173a755e9b	6d06213120173a755e9baa644f1b79091e5fe37b3d5310decd03b265d1c1198a	88	pass	56.4	56.7	1.0	gvpa	123.0	gvpj	55.7	67.3	0.8271604938271605	0.7613636363636364	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	123.0	55.7	supported_gvpa	gvpa	nat_6507b3f9f58ef91ab9d8	0.9772727272727273	1.0	1.0	gvpj	0.8181818181818182	0.15909090909090906	natural_heldout	gvpa	0	nat_6d06213120173a755e9b
nat_0844cfaee9f234d540b5	0844cfaee9f234d540b527333f1f62a06e990377372b5ef2abf079432a623702	86	pass	58.0	58.5	1.0	gvpa	126.4	gvpj	52.8	73.60000000000001	0.8271604938271605	0.7790697674418605	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	126.4	52.8	supported_gvpa	gvpa	nat_667b333e161105876fb2	0.8837209302325582	1.0	1.0	gvpj	0.8372093023255814	0.046511627906976716	natural_heldout	gvpa	0	nat_0844cfaee9f234d540b5
nat_271291dc0f72accfac60	271291dc0f72accfac607a148f3b6af0576a1ad6cb95ac9bf3548d2abca3aa08	86	pass	58.0	58.4	1.0	gvpa	126.3	gvpj	53.0	73.3	0.8271604938271605	0.7790697674418605	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	126.3	53.0	supported_gvpa	gvpa	nat_667b333e161105876fb2	0.9186046511627907	1.0	1.0	gvpj	0.8372093023255814	0.08139534883720922	natural_heldout	gvpa	0	nat_271291dc0f72accfac60
nat_f977e0ce7c4a878af278	f977e0ce7c4a878af278f121d93c324388244920522e89fce9467528c48d695e	84	pass	54.1	54.4	1.0	gvpa	124.6	gvpj	52.8	71.8	0.8641975308641975	0.8333333333333334	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	124.6	52.8	supported_gvpa	gvpa	nat_667b333e161105876fb2	0.8214285714285714	1.0	1.0	gvpj	0.8023255813953488	0.019102990033222578	natural_heldout	gvpa	0	nat_f977e0ce7c4a878af278
nat_07561c65a5d37a8aa878	07561c65a5d37a8aa878cb07b895eb5f91fafbeef771c9befc328c8c9c84e7fc	72	pass	60.5	60.9	1.0	gvpa	132.1	gvpj	53.9	78.19999999999999	0.8765432098765432	0.9861111111111112	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	132.1	53.9	supported_gvpa	gvpa	nat_6475ddba2899c58b73cc	0.9178082191780822	0.9861111111111112	0.9726027397260274	gvpj	0.7333333333333333	0.18447488584474891	natural_heldout	gvpa	0	nat_07561c65a5d37a8aa878
