sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	qc_pass	qc_reasons
vae_candidate_000123	140732861eff5263a2135c60bfb55930370deaf21ab0d2a94787f1fc5314c59e	true	false	eos	73	True	False	False	False	True	0.04403922305696054	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000124	f30845a8725b493d6fea85f3d3d42606413eb69b1ca411b6a67bef34c6d9e31c	true	false	eos	74	True	False	False	False	True	0.14814383686488886	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000125	1b2bf14d39d466fadf257b6d49c8bb8f67ef577540e11cc9f41ad0e0a1c6124d	true	false	eos	111	True	False	False	False	True	0.023130754913056988	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000126	2814f0c825ee8e789797baa54b892df83bed2d48e00ebdb3894d4dd9a27d38e9	true	false	eos	83	True	False	False	False	True	0.0351259858114813	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000127	7e3b594e990da3c0e9f373d774e2fb278c7983d5ab09de7d294f94a91e9797cb	true	false	eos	137	True	False	False	False	True	0.051151246394024776	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000128	dc4d6d07d900c261975e3b9aae0f438848f37d8119578f51fd02bf0c8c92092e	true	false	eos	117	True	False	False	False	True	0.019344787709340523	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000129	93b80a28b14c5e3b7e4c3db7690679b319a4aedecd3d61530bb5b9f50d18bcf5	true	false	eos	91	True	False	False	False	True	0.018684658966462847	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000130	ca72a1d39dc40164925da026d2473cafcced159842077b3c37bb309ca2875ca5	true	false	eos	78	True	False	False	False	True	0.025661758524037456	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000131	68be1a70686b4f19b5c31fca557d034662f491546bd0c5d2d4a274618d3e760b	true	false	eos	109	True	False	False	False	True	0.06687135128749716	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000132	4d2cb1fdca550f93c1f6e25f360f8ff667b10dda713d249e5129e391c8c2afcf	true	false	eos	86	True	False	False	False	True	0.07324481478541546	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000133	d7e228be6fb77fecac1fb0de7e7ba9e99a37bf5a0d3e7d01c025676a1ca462d1	true	false	eos	102	True	False	False	False	True	0.024962844169545	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000134	bd9353954eb4ed6f7bd596fcecfdfdc30f2831683ea6c1ac86b875346f03986c	true	false	eos	69	True	False	False	False	True	0.058849503339391665	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000135	0b30807440d980ffe1e84dcb55fdb058373dc5cd727c0f6be8b7d5a6fa4b610d	true	false	eos	93	True	False	False	False	True	0.021155128549049225	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000136	3c81c2955a27bab93db9054931bf3a976a3498c6cd361c5b9bb52ada5ae7a7d9	true	false	eos	95	True	False	False	False	True	0.019968280893599092	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000137	c1cfce3e1d535fc0a0ca2afc4f583c2a6d57e50d49ec4f0970e74e891af19bb2	true	false	eos	91	True	False	False	False	True	0.09169799168793752	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000138	fcb7f264009abb4e675d751e46c25062d6fd22296ba379abc458ebff2a19f8ac	true	false	eos	122	True	False	False	False	True	0.0401860921908952	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000139	4ca96f27a95f614d93a91d1f17b9bc91ef568c29ead25e1f35296c493d58cb1a	false	true	length_cap	180	True	False	True	False	True	0.015981247371999217	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning
vae_candidate_000140	2b9a8424c0644bd0137cf3e15db9ed60acb0f6879a76f3e4885a9b1d28f32444	true	false	eos	108	True	False	False	False	True	0.022067656984842123	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000141	3b3e4546afeda51564ce1fbd918270a263ce82a2b347dc66f21c5e08c0aa8118	true	false	eos	99	True	False	False	False	True	0.018101887332016484	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000142	e94a06cb107ecf5821d5d2bcf87651dadf2757f3ec1fac900ca2a661a06b15ae	true	false	eos	61	True	False	False	False	True	0.11356282824389771	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000143	bbe1966c32273dc3cffff1bde570c544aa37a6c9eaaf3cb2fa6eeebb3e6ea13a	true	false	eos	92	True	False	False	False	True	0.024922178130419328	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000144	b93956563cb6505a05013643f7befd20e08960734eb28ee8c93a6cde7f309551	true	false	eos	80	True	False	False	False	True	0.03973815656038579	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000145	51ebe7200e137bb6add954b2ba3970f5deb0ec139b92dfde5b1b8e7056fda921	true	false	eos	72	True	False	False	False	True	0.020035125315919118	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000146	2cd96b500f562124ba91388465434469cc91f92bc52e5b23a6b5a631a18a6f73	true	false	eos	174	True	False	False	False	True	0.07029927148575031	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000147	0084361ba30d031bc86de88e9ccc87a4d67457402884b0dab358b6c5d518204b	true	false	eos	64	True	False	False	False	True	0.07049877095686041	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000148	92f6d1223aef1df0a3719e5ad99ffb1a75654276bbfb2b83d25cde63b81e64f8	true	false	eos	64	True	False	False	False	True	0.12800890575777318	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000149	f199b63266d1bb6b33d10341af3ef1658acb0aeb2a98e62e30f68b0870744d59	true	false	eos	121	True	False	False	False	True	0.024798536260146865	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000150	1b0adf679719adbdfdfd58f18604287fb5603c6d1215a2f6e606e22de5f27bad	true	false	eos	74	True	False	False	False	True	0.013948945224027755	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000151	3ba9280ec1f075d96c8ed417f0379d69ff2f88c2dbf5be745215a4c9ac2778d1	true	false	eos	73	True	False	False	False	True	0.023530969318559053	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000152	b9f9615a7656c27f997415678f15d4b0743afd9cd51c6fe9ed833d79ea9ce896	true	false	eos	59	True	False	False	False	True	0.12746140248689972	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000153	36daaa4f653074071e1cc710d733e0aaca8f5d2641c56d79339c342b951881e0	true	false	eos	104	True	False	False	False	True	0.015799828912517633	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000154	bede1acd3dfa03229336f2995685abe23605c54995c0d11b041de81ce819a88c	true	false	eos	88	True	False	False	False	True	0.06408489739361127	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000155	0408aa3e91484cb0ff22cfcee5bf7037ce784723e304e8e995aa32ac7a38c205	true	false	eos	87	True	False	False	False	True	0.06573490035718332	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000156	18a711fe656e7d0306a7eb7c07d6b4e38c4dc5a82b6a9f044b67587dc40b721c	true	false	eos	87	True	False	False	False	True	0.051315621373892804	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000157	54e6114d75184eb729413fb2dc6f4713bf5799d376a3a630e87f9b2f1fbb9372	true	false	eos	99	True	False	False	False	True	0.026180698420448418	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000158	8b40978c51799030cff722d3a3412c8db1b8c3fa81a7f02cafc80901ee1b37d1	true	false	eos	89	True	False	False	False	True	0.02776942093048162	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000159	81f09ade331c8a29c45cd0c9b74066fa9850166563b0f20e0b9773365ca41d30	true	false	eos	56	True	False	False	False	True	0.12398782910206826	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000160	9dd7f2cc810aab79156ced1614d62aada5b77ed90a510333a85b97301e5162e9	true	false	eos	121	True	False	False	False	True	0.024870088045272395	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000161	bcced92e03618490219479082e8c15fa26f631afa2ddeafbba54c297b4a1d2e7	true	false	eos	111	True	False	False	False	True	0.016577548745123696	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000162	320232909f14afde702de6217dbcd3ea5a33c4fd58c49f84fa5496efaf958b72	true	false	eos	139	True	False	False	False	True	0.02854573274630571	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000163	3510ae80249bd2577b08d50783ab599b11784080600d8f2388bdba14169511e7	true	false	eos	78	True	False	False	False	True	0.03241894594213651	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000164	fff358e816c7139b0f4493a199ac29cef6200668602f3f63de2d50b7def81600	true	false	eos	98	True	False	False	False	True	0.11052250077614602	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000165	f092151e43cfa2fe0407f8ca5ca8326cd22a082f37a33ade280faeb6ac085f98	true	false	eos	114	True	False	False	False	True	0.019887416260190978	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000166	1d6cc61702b6fa5e322a0407d197324b0d5315c3e829be0d6155af7653b5ad0d	true	false	eos	71	True	False	False	False	True	0.06312119615029282	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000167	f86db6d177f86b3f6a6969a24c14d1b9253c9454d7b09a1a74fa1d79524a34b9	true	false	eos	93	True	False	False	False	True	0.030366904736971383	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000168	505761e1094ef0275eed6858988df3a4e40b14303da2790c353fd83099184efb	true	false	eos	57	True	False	False	False	True	0.11104514036154374	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000169	d029f98a1551f893704ceb95163ce5da371af34b3a270d76bb32a51e6fb1b769	true	false	eos	93	True	False	False	False	True	0.023807587308347374	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000170	7edd697090a5ff160a8ff2ee90e7df7d14cf21b835c3ac55f0f71f4ac21a2ccf	true	false	eos	113	True	False	False	False	True	0.030991098183472322	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000171	9a7adce0cd18380dd22b1089be53e10e7e8ee590554cb9bbe732d5a3a5dc46ec	true	false	eos	131	True	False	False	False	True	0.02277138503757117	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000172	836d8acb165c0b0db5117f24d5cdaf7ddb42ad0f347ce8723a223113738f8f08	true	false	eos	122	True	False	False	False	True	0.01864254733125456	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000173	52852e6e29ee1b90b78e092b324389ac9baf4bb81fde00e8630e56dc31c2c868	true	false	eos	96	True	False	False	False	True	0.048052780083927195	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000174	8c0ed9541ec973d0a666dcf3b844a91d184a6bc496dd831b0d61ff3c3c16e7ee	true	false	eos	55	True	False	False	False	True	0.09517309479480718	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000175	109657dc7dcfa36d34cfcc80285b974b2ef722eebdfb980851f30e74fcee78f3	true	false	eos	60	True	False	False	False	True	0.08675045631461606	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000176	c8ba94e8c286ae52b9074a92918e696567f9575262debab8e144b8fde83e93db	true	false	eos	109	True	False	False	False	True	0.029290309753205908	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000177	bc3ad30be95c58aad8fdc57ebda99720fe908a50b73b38db786073c8e1671cfd	true	false	eos	154	True	False	False	False	True	0.08123095384999934	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000178	a94294cfc7ac86eac784c22b25226923ef83d2dff8e3cfcc9c3b119aae31d4b5	true	false	eos	70	True	False	False	False	True	0.019903322813244244	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000179	8b5e6adda9ef60506d79797e4d301b5e2604c21ae4d69d19610b2835e5686ad9	true	false	eos	91	True	False	False	False	True	0.02444340266705142	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000180	8143a2dd967ce7c65ea791c24e2b799ea6e7d707b687d2fcdd4bffeb57651266	true	false	eos	69	True	False	False	False	True	0.039751363327318684	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000181	9809b2f6a3ab093fb40db71de3b62bca1d193654ff24e3f2a9eb9f61f2fddd06	true	false	eos	167	True	False	False	False	True	0.0541907318770687	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000182	1412b0b35813875f6fbac55bd4fdfb0f14214d92eb3a8298b500f5b040b2f93b	true	false	eos	142	True	False	False	False	True	0.03340729744200527	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000183	e4d5bf3abe9c034162a36b0780f92f08ab98ffdcc42381730ded88d7ccef8de1	true	false	eos	99	True	False	False	False	True	0.028528989843136954	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000184	003f97e66ee9cc32d8a0f2fd8ee10bf57a49a81da98c20c5718a02b8d96f6cdc	true	false	eos	105	True	False	False	False	True	0.02770367114041262	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000185	dbef3f7ba961fff4a0abdd70a80781ed0f77893c517ad90431787a30e6e45fa3	true	false	eos	85	True	False	False	False	True	0.08822129212281998	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000186	1664fec985ad1e9e4c4a008b8442712cb47ff0370d88ef80e66303d30aa45400	true	false	eos	71	True	False	False	False	True	0.021252323818101226	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000187	2f09036db7504ff1824b3320cad1a9bc1756673256a0d30c5cdccc775b029c88	true	false	eos	100	True	False	False	False	True	0.041102741526387085	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000188	8975543947effaaab4ab837fbfb59308f468a061de87280e356de00c33c65239	false	true	length_cap	180	True	False	True	False	True	0.01760646541144035	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning
vae_candidate_000189	167fee8d36dd9af2dba6a846a2791954e239ea6ea97e34ec49786e49239b7dfa	true	false	eos	63	True	False	False	False	True	0.12163163997693555	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000190	a28610e7a90964be36d9c05a897725c221be1c2e43b53b9ec7af4c1e35d3a37b	true	false	eos	104	True	False	False	False	True	0.04686554671173684	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000191	7f91239af5e0f306bcae623b6d89716ceffc8de4319267e733d91fe099cecded	true	false	eos	94	True	False	False	False	True	0.021944203535682487	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000192	668894996455d1a9db0662ad7890e7f654656f34e137eaa1a604ea4607e658c9	true	false	eos	95	True	False	False	False	True	0.05536943821826534	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000193	9e188c3a36ca32596eb433129ef21f2939862d679c18620a72a953d68a45e0c5	true	false	eos	129	True	False	False	False	True	0.060746279734031274	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000194	9a528632b5c47a07403411a3d1347c9e9d00b971c33388e88e627b8cd206149a	true	false	eos	141	True	False	False	False	True	0.015085870501961402	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000195	a06ab31661ea572411ccd3513979a7ca9925d218a9a2e562f7ed83980c5c6cce	true	false	eos	102	True	False	False	False	True	0.024319736290811002	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000196	8c5c404c060c66e8d156577a659e57caec63a02249ea1607a4b856639775de66	true	false	eos	52	True	False	False	False	True	0.07334645895797243	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000197	ee5ca7d972c405c91ecc92f1fdc176c0c3a5a0fe851f28758ac72588ec8ed07a	true	false	eos	170	True	False	False	False	True	0.026002661080007705	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000198	4feda4514dbe770bb282f520e3beaa0ca704c589650063ed1ec89e039f25fa5f	false	true	length_cap	180	True	False	True	False	True	0.0470600554962162	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning
vae_candidate_000199	5f0dcc32f6b8330ee412261d921215ed90b162b98a8cc99e32a899afea33e162	true	false	eos	143	True	False	False	False	True	0.022530002559240536	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000200	85596148ead29bad7cb24cd9b1a0d99f3fca0244f8e085810ea8afa40a45c800	true	false	eos	88	True	False	False	False	True	0.025510638741787172	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000201	f80177044c9717b951fbfe25da980bda44c7d6b7114baaf196a7f83d65c45883	true	false	eos	91	True	False	False	False	True	0.09601906199878388	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000202	fee5a96d67a5cfa3cbd913896de11f0befc04f733642a2894d6c43335045b56d	true	false	eos	95	True	False	False	False	True	0.019181526100429874	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000203	31169355add93c46a51ea5df1f72e4e338450f47be3216165aba44066c84ac37	true	false	eos	99	True	False	False	False	True	0.03853153052904672	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000204	29277ab694a2273f009b2ed11a79f0ececbc3cb1d1d81955a1034d9d5fc47a74	true	false	eos	168	True	False	False	False	True	0.022919449390184143	0.06381829728796119	False	True	False	[]	True	False	[]	True	
